,0
43475,715.0
43476,103.0
43477,533.0
43478,405.0
43479,380.0
43480,8.0
43481,747.0
43482,496.0
43483,697.0
43484,570.0
43485,390.0
43486,258.0
43487,892.0
43488,663.0
43489,942.0
43490,973.0
43491,94.0
43492,779.0
43493,55.0
43494,427.0
43495,291.0
43496,782.0
43497,14.0
43498,482.0
43499,942.0
43500,828.0
43501,79.0
43502,328.0
43503,88.0
43504,337.0
43505,314.0
43506,2.0
43507,922.0
43508,526.0
43509,210.0
43510,829.0
43511,72.0
43512,150.0
43513,428.0
43514,425.0
43515,926.0
43516,881.0
43517,10.0
43518,376.0
43519,4.0
43520,818.0
43521,501.0
43522,489.0
43523,206.0
43524,632.0
43525,733.0
43526,504.0
43527,959.0
43528,354.0
43529,521.0
43530,883.0
43531,791.0
43532,687.0
43533,517.0
43534,820.0
43535,946.0
43536,998.0
43537,622.0
43538,263.0
43539,202.0
43540,516.0
43541,416.0
43542,548.0
43543,547.0
43544,290.0
43545,719.0
43546,143.0
43547,77.0
43548,42.0
43549,214.0
43550,485.0
43551,490.0
43552,605.0
43553,94.0
43554,870.0
43555,649.0
43556,82.0
43557,225.0
43558,17.0
43559,726.0
43560,702.0
43561,776.0
43562,899.0
43563,949.0
43564,389.0
43565,639.0
43566,861.0
43567,713.0
43568,309.0
43569,413.0
43570,528.0
43571,138.0
43572,970.0
43573,345.0
43574,513.0
43575,288.0
43576,596.0
43577,426.0
43578,316.0
43579,417.0
43580,912.0
43581,345.0
43582,164.0
43583,684.0
43584,554.0
43585,882.0
43586,84.0
43587,542.0
43588,57.0
43589,519.0
43590,302.0
43591,105.0
43592,359.0
43593,310.0
43594,781.0
43595,720.0
43596,638.0
43597,349.0
43598,863.0
43599,584.0
43600,341.0
43601,70.0
43602,922.0
43603,52.0
43604,186.0
43605,887.0
43606,952.0
43607,254.0
43608,527.0
43609,603.0
43610,527.0
43611,992.0
43612,323.0
43613,679.0
43614,83.0
43615,221.0
43616,305.0
43617,885.0
43618,571.0
43619,43.0
43620,650.0
43621,364.0
43622,205.0
43623,549.0
43624,602.0
43625,820.0
43626,167.0
43627,606.0
43628,165.0
43629,670.0
43630,10.0
43631,279.0
43632,368.0
43633,626.0
43634,249.0
43635,772.0
43636,883.0
43637,459.0
43638,100.0
43639,159.0
43640,695.0
43641,326.0
43642,97.0
43643,252.0
43644,390.0
43645,150.0
43646,249.0
43647,502.0
43648,602.0
43649,781.0
43650,761.0
43651,672.0
43652,821.0
43653,275.0
43654,440.0
43655,758.0
43656,189.0
43657,732.0
43658,956.0
43659,952.0
43660,687.0
43661,842.0
43662,303.0
43663,540.0
43664,634.0
43665,213.0
43666,483.0
43667,940.0
43668,232.0
43669,816.0
43670,449.0
43671,300.0
43672,443.0
43673,227.0
43674,334.0
43675,569.0
43676,293.0
43677,993.0
43678,710.0
43679,374.0
43680,694.0
43681,543.0
43682,105.0
43683,366.0
43684,123.0
43685,221.0
43686,332.0
43687,240.0
43688,396.0
43689,690.0
43690,647.0
43691,386.0
43692,406.0
43693,778.0
43694,307.0
43695,543.0
43696,891.0
43697,971.0
43698,920.0
43699,518.0
43700,793.0
43701,25.0
43702,194.0
43703,53.0
43704,78.0
43705,527.0
43706,953.0
43707,781.0
43708,339.0
43709,695.0
43710,745.0
43711,655.0
43712,753.0
43713,2.0
43714,575.0
43715,938.0
43716,274.0
43717,810.0
43718,383.0
43719,778.0
43720,593.0
43721,378.0
43722,170.0
43723,505.0
43724,225.0
43725,129.0
43726,653.0
43727,508.0
43728,342.0
43729,132.0
43730,611.0
43731,205.0
43732,590.0
43733,800.0
43734,921.0
43735,844.0
43736,275.0
43737,609.0
43738,845.0
43739,11.0
43740,844.0
43741,705.0
43742,608.0
43743,647.0
43744,234.0
43745,835.0
43746,557.0
43747,390.0
43748,130.0
43749,654.0
43750,989.0
43751,259.0
43752,787.0
43753,399.0
43754,432.0
43755,0.0
43756,214.0
43757,302.0
43758,298.0
43759,288.0
43760,58.0
43761,621.0
43762,332.0
43763,207.0
43764,489.0
43765,353.0
43766,126.0
43767,466.0
43768,496.0
43769,186.0
43770,113.0
43771,891.0
43772,18.0
43773,273.0
43774,283.0
43775,879.0
43776,23.0
43777,184.0
43778,840.0
43779,363.0
43780,493.0
43781,561.0
43782,735.0
43783,276.0
43784,115.0
43785,192.0
43786,125.0
43787,758.0
43788,45.0
43789,751.0
43790,894.0
43791,688.0
43792,585.0
43793,468.0
43794,28.0
43795,701.0
43796,191.0
43797,877.0
43798,134.0
43799,718.0
43800,29.0
43801,806.0
43802,58.0
43803,431.0
43804,605.0
43805,643.0
43806,348.0
43807,172.0
43808,172.0
43809,198.0
43810,329.0
43811,926.0
43812,786.0
43813,984.0
43814,960.0
43815,12.0
43816,970.0
43817,60.0
43818,308.0
43819,721.0
43820,926.0
43821,170.0
43822,502.0
43823,398.0
43824,154.0
43825,884.0
43826,348.0
43827,35.0
43828,5.0
43829,614.0
43830,51.0
43831,268.0
43832,58.0
43833,133.0
43834,715.0
43835,307.0
43836,662.0
43837,628.0
43838,316.0
43839,122.0
43840,181.0
43841,830.0
43842,199.0
43843,939.0
43844,928.0
43845,507.0
43846,93.0
43847,555.0
43848,777.0
43849,792.0
43850,954.0
43851,326.0
43852,683.0
43853,898.0
43854,19.0
43855,800.0
43856,980.0
43857,95.0
43858,871.0
43859,949.0
43860,258.0
43861,909.0
43862,68.0
43863,816.0
43864,183.0
43865,681.0
43866,892.0
43867,686.0
43868,890.0
43869,110.0
43870,86.0
43871,566.0
43872,17.0
43873,646.0
43874,873.0
43875,310.0
43876,225.0
43877,140.0
43878,184.0
43879,163.0
43880,415.0
43881,460.0
43882,907.0
43883,538.0
43884,496.0
43885,948.0
43886,811.0
43887,588.0
43888,638.0
43889,90.0
43890,632.0
43891,928.0
43892,499.0
43893,298.0
43894,512.0
43895,263.0
43896,949.0
43897,125.0
43898,358.0
43899,663.0
43900,505.0
43901,834.0
43902,686.0
43903,214.0
43904,879.0
43905,655.0
43906,635.0
43907,537.0
43908,896.0
43909,309.0
43910,620.0
43911,272.0
43912,495.0
43913,589.0
43914,226.0
43915,744.0
43916,194.0
43917,606.0
43918,921.0
43919,875.0
43920,880.0
43921,791.0
43922,301.0
43923,15.0
43924,327.0
43925,270.0
43926,27.0
43927,949.0
43928,582.0
43929,119.0
43930,568.0
43931,832.0
43932,59.0
43933,499.0
43934,304.0
43935,124.0
43936,636.0
43937,603.0
43938,181.0
43939,800.0
43940,999.0
43941,727.0
43942,856.0
43943,776.0
43944,661.0
43945,36.0
43946,558.0
43947,126.0
43948,756.0
43949,864.0
43950,733.0
43951,559.0
43952,79.0
43953,897.0
43954,901.0
43955,373.0
43956,239.0
43957,280.0
43958,449.0
43959,612.0
43960,99.0
43961,242.0
43962,497.0
43963,755.0
43964,724.0
43965,275.0
43966,401.0
43967,739.0
43968,496.0
43969,309.0
43970,504.0
43971,817.0
43972,195.0
43973,827.0
43974,334.0
43975,23.0
43976,891.0
43977,412.0
43978,550.0
43979,38.0
43980,824.0
43981,63.0
43982,711.0
43983,153.0
43984,502.0
43985,325.0
43986,297.0
43987,732.0
43988,98.0
43989,571.0
43990,113.0
43991,666.0
43992,539.0
43993,929.0
43994,97.0
43995,831.0
43996,999.0
43997,107.0
43998,655.0
43999,214.0
44000,744.0
44001,625.0
44002,781.0
44003,679.0
44004,681.0
44005,308.0
44006,4.0
44007,149.0
44008,492.0
44009,951.0
44010,777.0
44011,396.0
44012,878.0
44013,273.0
44014,855.0
44015,304.0
44016,231.0
44017,699.0
44018,598.0
44019,10.0
44020,457.0
44021,563.0
44022,216.0
44023,905.0
44024,408.0
44025,274.0
44026,864.0
44027,28.0
44028,11.0
44029,366.0
44030,189.0
44031,961.0
44032,668.0
44033,223.0
44034,351.0
44035,397.0
44036,520.0
44037,818.0
44038,715.0
44039,589.0
44040,757.0
44041,555.0
44042,638.0
44043,55.0
44044,85.0
44045,651.0
44046,254.0
44047,456.0
44048,571.0
44049,455.0
44050,958.0
44051,592.0
44052,478.0
44053,324.0
44054,723.0
44055,331.0
44056,123.0
44057,373.0
44058,274.0
44059,588.0
44060,879.0
44061,760.0
44062,946.0
44063,932.0
44064,490.0
44065,980.0
44066,967.0
44067,186.0
44068,297.0
44069,227.0
44070,600.0
44071,441.0
44072,294.0
44073,68.0
44074,891.0
44075,341.0
44076,775.0
44077,959.0
44078,240.0
44079,572.0
44080,428.0
44081,177.0
44082,347.0
44083,613.0
44084,33.0
44085,66.0
44086,439.0
44087,2.0
44088,553.0
44089,368.0
44090,64.0
44091,942.0
44092,970.0
44093,226.0
44094,861.0
44095,499.0
44096,214.0
44097,664.0
44098,205.0
44099,792.0
44100,940.0
44101,203.0
44102,458.0
44103,571.0
44104,329.0
44105,688.0
44106,159.0
44107,177.0
44108,532.0
44109,387.0
44110,672.0
44111,978.0
44112,228.0
44113,56.0
44114,346.0
44115,694.0
44116,161.0
44117,344.0
44118,602.0
44119,475.0
44120,722.0
44121,353.0
44122,638.0
44123,614.0
44124,745.0
44125,760.0
44126,876.0
44127,640.0
44128,835.0
44129,526.0
44130,973.0
44131,995.0
44132,291.0
44133,797.0
44134,905.0
44135,836.0
44136,81.0
44137,826.0
44138,627.0
44139,336.0
44140,17.0
44141,682.0
44142,123.0
44143,869.0
44144,6.0
44145,340.0
44146,617.0
44147,535.0
44148,635.0
44149,960.0
44150,605.0
44151,362.0
44152,535.0
44153,573.0
44154,876.0
44155,577.0
44156,813.0
44157,739.0
44158,108.0
44159,423.0
44160,126.0
44161,601.0
44162,651.0
44163,250.0
44164,861.0
44165,717.0
44166,956.0
44167,282.0
44168,159.0
44169,702.0
44170,152.0
44171,951.0
44172,712.0
44173,334.0
44174,637.0
44175,702.0
44176,395.0
44177,447.0
44178,445.0
44179,400.0
44180,227.0
44181,87.0
44182,975.0
44183,175.0
44184,728.0
44185,607.0
44186,242.0
44187,50.0
44188,725.0
44189,819.0
44190,941.0
44191,201.0
44192,405.0
44193,277.0
44194,726.0
44195,650.0
44196,772.0
44197,846.0
44198,702.0
44199,600.0
44200,765.0
44201,433.0
44202,833.0
44203,622.0
44204,215.0
44205,218.0
44206,625.0
44207,801.0
44208,201.0
44209,375.0
44210,852.0
44211,693.0
44212,350.0
44213,876.0
44214,866.0
44215,290.0
44216,921.0
44217,547.0
44218,176.0
44219,515.0
44220,960.0
44221,997.0
44222,643.0
44223,849.0
44224,449.0
44225,929.0
44226,805.0
44227,548.0
44228,384.0
44229,693.0
44230,850.0
44231,398.0
44232,383.0
44233,169.0
44234,69.0
44235,240.0
44236,721.0
44237,991.0
44238,155.0
44239,797.0
44240,933.0
44241,726.0
44242,957.0
44243,602.0
44244,667.0
44245,243.0
44246,323.0
44247,631.0
44248,743.0
44249,775.0
44250,443.0
44251,365.0
44252,697.0
44253,173.0
44254,264.0
44255,932.0
44256,650.0
44257,676.0
44258,832.0
44259,905.0
44260,4.0
44261,506.0
44262,722.0
44263,420.0
44264,386.0
44265,683.0
44266,744.0
44267,496.0
44268,605.0
44269,824.0
44270,174.0
44271,687.0
44272,547.0
44273,347.0
44274,580.0
44275,514.0
44276,294.0
44277,733.0
44278,802.0
44279,181.0
44280,4.0
44281,79.0
44282,714.0
44283,551.0
44284,711.0
44285,918.0
44286,814.0
44287,475.0
44288,307.0
44289,664.0
44290,317.0
44291,734.0
44292,30.0
44293,354.0
44294,94.0
44295,82.0
44296,594.0
44297,711.0
44298,262.0
44299,998.0
44300,165.0
44301,456.0
44302,238.0
44303,973.0
44304,179.0
44305,939.0
44306,786.0
44307,643.0
44308,943.0
44309,529.0
44310,488.0
44311,744.0
44312,696.0
44313,987.0
44314,376.0
44315,478.0
44316,714.0
44317,180.0
44318,583.0
44319,738.0
44320,406.0
44321,842.0
44322,570.0
44323,210.0
44324,591.0
44325,192.0
44326,878.0
44327,262.0
44328,72.0
44329,139.0
44330,331.0
44331,75.0
44332,623.0
44333,4.0
44334,909.0
44335,895.0
44336,43.0
44337,302.0
44338,365.0
44339,599.0
44340,895.0
44341,222.0
44342,846.0
44343,290.0
44344,947.0
44345,631.0
44346,550.0
44347,504.0
44348,30.0
44349,620.0
44350,251.0
44351,748.0
44352,461.0
44353,835.0
44354,27.0
44355,86.0
44356,221.0
44357,995.0
44358,115.0
44359,234.0
44360,203.0
44361,271.0
44362,6.0
44363,658.0
44364,254.0
44365,244.0
44366,26.0
44367,932.0
44368,929.0
44369,382.0
44370,660.0
44371,4.0
44372,550.0
44373,264.0
44374,807.0
44375,562.0
44376,113.0
44377,237.0
44378,152.0
44379,932.0
44380,212.0
44381,731.0
44382,341.0
44383,892.0
44384,940.0
44385,511.0
44386,828.0
44387,58.0
44388,855.0
44389,981.0
44390,63.0
44391,279.0
44392,436.0
44393,433.0
44394,601.0
44395,715.0
44396,664.0
44397,153.0
44398,548.0
44399,317.0
44400,249.0
44401,770.0
44402,753.0
44403,328.0
44404,240.0
44405,659.0
44406,530.0
44407,420.0
44408,652.0
44409,43.0
44410,941.0
44411,487.0
44412,440.0
44413,521.0
44414,192.0
44415,260.0
44416,840.0
44417,415.0
44418,882.0
44419,765.0
44420,88.0
44421,696.0
44422,194.0
44423,271.0
44424,760.0
44425,956.0
44426,152.0
44427,173.0
44428,747.0
44429,770.0
44430,887.0
44431,405.0
44432,478.0
44433,611.0
44434,865.0
44435,544.0
44436,293.0
44437,791.0
44438,622.0
44439,254.0
44440,218.0
44441,761.0
44442,677.0
44443,441.0
44444,388.0
44445,115.0
44446,172.0
44447,593.0
44448,395.0
44449,924.0
44450,639.0
44451,902.0
44452,511.0
44453,156.0
44454,23.0
44455,344.0
44456,134.0
44457,214.0
44458,387.0
44459,306.0
44460,724.0
44461,418.0
44462,160.0
44463,796.0
44464,738.0
44465,184.0
44466,517.0
44467,228.0
44468,452.0
44469,286.0
44470,129.0
44471,689.0
44472,767.0
44473,206.0
44474,840.0
44475,764.0
44476,583.0
44477,435.0
44478,797.0
44479,597.0
44480,623.0
44481,626.0
44482,63.0
44483,601.0
44484,263.0
44485,238.0
44486,969.0
44487,455.0
44488,547.0
44489,872.0
44490,26.0
44491,183.0
44492,113.0
44493,509.0
44494,514.0
44495,459.0
44496,834.0
44497,541.0
44498,181.0
44499,336.0
44500,401.0
44501,752.0
44502,698.0
44503,945.0
44504,166.0
44505,63.0
44506,988.0
44507,190.0
44508,901.0
44509,430.0
44510,210.0
44511,887.0
44512,660.0
44513,955.0
44514,737.0
44515,908.0
44516,802.0
44517,581.0
44518,492.0
44519,478.0
44520,700.0
44521,579.0
44522,285.0
44523,936.0
44524,110.0
44525,55.0
44526,205.0
44527,559.0
44528,506.0
44529,140.0
44530,667.0
44531,591.0
44532,944.0
44533,627.0
44534,174.0
44535,990.0
44536,142.0
44537,270.0
44538,150.0
44539,532.0
44540,20.0
44541,33.0
44542,225.0
44543,721.0
44544,391.0
44545,649.0
44546,388.0
44547,906.0
44548,910.0
44549,932.0
44550,593.0
44551,924.0
44552,420.0
44553,94.0
44554,391.0
44555,123.0
44556,320.0
44557,596.0
44558,440.0
44559,625.0
44560,624.0
44561,832.0
44562,543.0
44563,918.0
44564,58.0
44565,322.0
44566,973.0
44567,607.0
44568,333.0
44569,223.0
44570,88.0
44571,757.0
44572,938.0
44573,927.0
44574,770.0
44575,45.0
44576,60.0
44577,274.0
44578,173.0
44579,752.0
44580,847.0
44581,551.0
44582,310.0
44583,691.0
44584,312.0
44585,672.0
44586,137.0
44587,652.0
44588,28.0
44589,767.0
44590,192.0
44591,691.0
44592,12.0
44593,713.0
44594,249.0
44595,195.0
44596,996.0
44597,811.0
44598,385.0
44599,632.0
44600,972.0
44601,883.0
44602,402.0
44603,202.0
44604,252.0
44605,710.0
44606,318.0
44607,916.0
44608,461.0
44609,12.0
44610,38.0
44611,613.0
44612,430.0
44613,939.0
44614,444.0
44615,139.0
44616,410.0
44617,686.0
44618,354.0
44619,987.0
44620,966.0
44621,352.0
44622,351.0
44623,532.0
44624,666.0
44625,603.0
44626,319.0
44627,61.0
44628,926.0
44629,289.0
44630,77.0
44631,406.0
44632,239.0
44633,324.0
44634,182.0
44635,469.0
44636,970.0
44637,773.0
44638,39.0
44639,773.0
44640,639.0
44641,776.0
44642,527.0
44643,953.0
44644,699.0
44645,280.0
44646,246.0
44647,621.0
44648,973.0
44649,865.0
44650,76.0
44651,856.0
44652,850.0
44653,757.0
44654,247.0
44655,441.0
44656,379.0
44657,122.0
44658,98.0
44659,483.0
44660,672.0
44661,216.0
44662,983.0
44663,298.0
44664,429.0
44665,811.0
44666,667.0
44667,169.0
44668,611.0
44669,285.0
44670,257.0
44671,794.0
44672,783.0
44673,58.0
44674,634.0
44675,278.0
44676,156.0
44677,255.0
44678,785.0
44679,648.0
44680,82.0
44681,16.0
44682,885.0
44683,213.0
44684,220.0
44685,511.0
44686,312.0
44687,134.0
44688,299.0
44689,277.0
44690,631.0
44691,361.0
44692,549.0
44693,181.0
44694,640.0
44695,184.0
44696,134.0
44697,384.0
44698,696.0
44699,418.0
44700,332.0
44701,891.0
44702,979.0
44703,655.0
44704,249.0
44705,893.0
44706,119.0
44707,465.0
44708,11.0
44709,359.0
44710,175.0
44711,556.0
44712,568.0
44713,630.0
44714,126.0
44715,611.0
44716,602.0
44717,32.0
44718,892.0
44719,352.0
44720,164.0
44721,91.0
44722,416.0
44723,628.0
44724,115.0
44725,550.0
44726,528.0
44727,918.0
44728,401.0
44729,439.0
44730,445.0
44731,452.0
44732,492.0
44733,501.0
44734,459.0
44735,346.0
44736,112.0
44737,57.0
44738,121.0
44739,641.0
44740,926.0
44741,732.0
44742,69.0
44743,122.0
44744,772.0
44745,21.0
44746,845.0
44747,370.0
44748,657.0
44749,877.0
44750,433.0
44751,717.0
44752,176.0
44753,649.0
44754,417.0
44755,199.0
44756,652.0
44757,746.0
44758,886.0
44759,108.0
44760,640.0
44761,204.0
44762,313.0
44763,397.0
44764,868.0
44765,722.0
44766,805.0
44767,205.0
44768,438.0
44769,98.0
44770,351.0
44771,398.0
44772,133.0
44773,748.0
44774,425.0
44775,175.0
44776,494.0
44777,735.0
44778,699.0
44779,792.0
44780,399.0
44781,690.0
44782,989.0
44783,454.0
44784,485.0
44785,871.0
44786,164.0
44787,817.0
44788,910.0
44789,836.0
44790,397.0
44791,562.0
44792,663.0
44793,685.0
44794,227.0
44795,674.0
44796,330.0
44797,9.0
44798,160.0
44799,276.0
44800,236.0
44801,341.0
44802,806.0
44803,205.0
44804,333.0
44805,907.0
44806,467.0
44807,459.0
44808,848.0
44809,457.0
44810,829.0
44811,88.0
44812,103.0
44813,697.0
44814,344.0
44815,193.0
44816,741.0
44817,635.0
44818,837.0
44819,899.0
44820,484.0
44821,128.0
44822,358.0
44823,452.0
44824,207.0
44825,90.0
44826,369.0
44827,479.0
44828,944.0
44829,16.0
44830,573.0
44831,33.0
44832,262.0
44833,189.0
44834,22.0
44835,238.0
44836,371.0
44837,86.0
44838,817.0
44839,699.0
44840,309.0
44841,701.0
44842,66.0
44843,536.0
44844,966.0
44845,73.0
44846,98.0
44847,875.0
44848,418.0
44849,849.0
44850,117.0
44851,865.0
44852,472.0
44853,159.0
44854,317.0
44855,576.0
44856,507.0
44857,769.0
44858,750.0
44859,737.0
44860,231.0
44861,326.0
44862,684.0
44863,381.0
44864,826.0
44865,507.0
44866,282.0
44867,429.0
44868,435.0
44869,608.0
44870,38.0
44871,927.0
44872,539.0
44873,761.0
44874,210.0
44875,95.0
44876,462.0
44877,354.0
44878,308.0
44879,519.0
44880,455.0
44881,526.0
44882,422.0
44883,73.0
44884,803.0
44885,729.0
44886,395.0
44887,793.0
44888,85.0
44889,802.0
44890,547.0
44891,581.0
44892,725.0
44893,202.0
44894,186.0
44895,28.0
44896,741.0
44897,432.0
44898,321.0
44899,243.0
44900,820.0
44901,448.0
44902,308.0
44903,406.0
44904,960.0
44905,641.0
44906,677.0
44907,680.0
44908,0.0
44909,802.0
44910,795.0
44911,774.0
44912,206.0
44913,90.0
44914,626.0
44915,559.0
44916,681.0
44917,871.0
44918,593.0
44919,668.0
44920,508.0
44921,962.0
44922,449.0
44923,496.0
44924,882.0
44925,995.0
44926,84.0
44927,382.0
44928,375.0
44929,4.0
44930,709.0
44931,153.0
44932,822.0
44933,207.0
44934,899.0
44935,952.0
44936,793.0
44937,692.0
44938,741.0
44939,996.0
44940,75.0
44941,840.0
44942,74.0
44943,425.0
44944,989.0
44945,631.0
44946,885.0
44947,900.0
44948,224.0
44949,461.0
44950,147.0
44951,114.0
44952,939.0
44953,821.0
44954,41.0
44955,316.0
44956,991.0
44957,865.0
44958,218.0
44959,751.0
44960,46.0
44961,361.0
44962,842.0
44963,532.0
44964,898.0
44965,788.0
44966,101.0
44967,837.0
44968,444.0
44969,807.0
44970,777.0
44971,438.0
44972,895.0
44973,873.0
44974,237.0
44975,708.0
44976,32.0
44977,219.0
44978,395.0
44979,721.0
44980,862.0
44981,358.0
44982,576.0
44983,998.0
44984,212.0
44985,506.0
44986,371.0
44987,333.0
44988,406.0
44989,986.0
44990,306.0
44991,742.0
44992,115.0
44993,139.0
44994,719.0
44995,682.0
44996,106.0
44997,588.0
44998,130.0
44999,404.0
45000,784.0
45001,163.0
45002,901.0
45003,936.0
45004,997.0
45005,898.0
45006,472.0
45007,976.0
45008,99.0
45009,483.0
45010,319.0
45011,960.0
45012,662.0
45013,934.0
45014,625.0
45015,355.0
45016,854.0
45017,540.0
45018,176.0
45019,57.0
45020,164.0
45021,547.0
45022,571.0
45023,787.0
45024,902.0
45025,801.0
45026,662.0
45027,656.0
45028,265.0
45029,673.0
45030,368.0
45031,982.0
45032,254.0
45033,792.0
45034,742.0
45035,455.0
45036,158.0
45037,362.0
45038,184.0
45039,618.0
45040,603.0
45041,985.0
45042,723.0
45043,559.0
45044,714.0
45045,640.0
45046,233.0
45047,51.0
45048,506.0
45049,351.0
45050,78.0
45051,850.0
45052,166.0
45053,151.0
45054,43.0
45055,679.0
45056,925.0
45057,367.0
45058,766.0
45059,333.0
45060,652.0
45061,392.0
45062,198.0
45063,931.0
45064,913.0
45065,441.0
45066,400.0
45067,961.0
45068,157.0
45069,540.0
45070,343.0
45071,375.0
45072,80.0
45073,985.0
45074,405.0
45075,814.0
45076,588.0
45077,656.0
45078,588.0
45079,692.0
45080,43.0
45081,30.0
45082,328.0
45083,655.0
45084,196.0
45085,241.0
45086,630.0
45087,389.0
45088,721.0
45089,404.0
45090,466.0
45091,173.0
45092,618.0
45093,590.0
45094,181.0
45095,749.0
45096,209.0
45097,687.0
45098,997.0
45099,568.0
45100,631.0
45101,879.0
45102,962.0
45103,332.0
45104,122.0
45105,638.0
45106,286.0
45107,363.0
45108,40.0
45109,739.0
45110,32.0
45111,912.0
45112,127.0
45113,291.0
45114,388.0
45115,614.0
45116,267.0
45117,499.0
45118,48.0
45119,780.0
45120,160.0
45121,372.0
45122,734.0
45123,636.0
45124,641.0
45125,793.0
45126,480.0
45127,620.0
45128,912.0
45129,105.0
45130,92.0
45131,685.0
45132,232.0
45133,490.0
45134,61.0
45135,254.0
45136,909.0
45137,319.0
45138,342.0
45139,691.0
45140,883.0
45141,797.0
45142,455.0
45143,396.0
45144,392.0
45145,819.0
45146,8.0
45147,110.0
45148,438.0
45149,700.0
45150,165.0
45151,292.0
45152,144.0
45153,459.0
45154,121.0
45155,704.0
45156,799.0
45157,819.0
45158,621.0
45159,437.0
45160,600.0
45161,894.0
45162,458.0
45163,982.0
45164,163.0
45165,99.0
45166,183.0
45167,811.0
45168,381.0
45169,783.0
45170,199.0
45171,758.0
45172,473.0
45173,684.0
45174,533.0
45175,987.0
45176,535.0
45177,880.0
45178,724.0
45179,841.0
45180,916.0
45181,792.0
45182,912.0
45183,970.0
45184,217.0
45185,988.0
45186,81.0
45187,767.0
45188,326.0
45189,357.0
45190,47.0
45191,226.0
45192,78.0
45193,42.0
45194,355.0
45195,100.0
45196,595.0
45197,289.0
45198,361.0
45199,678.0
45200,185.0
45201,32.0
45202,403.0
45203,755.0
45204,973.0
45205,302.0
45206,149.0
45207,204.0
45208,458.0
45209,886.0
45210,6.0
45211,78.0
45212,684.0
45213,956.0
45214,326.0
45215,90.0
45216,736.0
45217,397.0
45218,982.0
45219,293.0
45220,655.0
45221,374.0
45222,233.0
45223,50.0
45224,214.0
45225,644.0
45226,487.0
45227,762.0
45228,83.0
45229,98.0
45230,563.0
45231,79.0
45232,984.0
45233,703.0
45234,871.0
45235,867.0
45236,614.0
45237,500.0
45238,296.0
45239,412.0
45240,449.0
45241,177.0
45242,139.0
45243,260.0
45244,319.0
45245,3.0
45246,978.0
45247,732.0
45248,943.0
45249,904.0
45250,95.0
45251,188.0
45252,863.0
45253,231.0
45254,301.0
45255,709.0
45256,229.0
45257,295.0
45258,514.0
45259,583.0
45260,528.0
